text,gpt_responses,scope3,vague
"Scope includes suppliers representing approximately 80% of total footwear and apparel production suppliers representing approximately 80% of total footwear upper materials and apparel textiles production and about 95% of both inbound and outbound transportation.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Includes emissions across NIKE brands and product engines, including from raw materials production, materials manufacturing, materials finishing, finished goods manufacturing, packaging materials, and transactions via RTFKT (since acquisition in FY22).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Starting with FY22 data, end of life emissions from packaging have been migrated from Category 1 to Category 12 (End of Life Treatment of Sold Products) as more granular data has become available.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Emissions data is calculated using primary activity data and extrapolations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE Brand and Converse footwear finished goods manufacturing emissions data is derived from 97% primary data apparel from 63% primary data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For this subset, vendors provide monthly energy consumption: from the local utility grid, onsite generators, other fuels, and purchased steam.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For electricity: kWh values are multiplied by CO2e emissions factors for electricity purchased from the local utility grid by the country region in which the factory resides.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For onsite generation and other fuels: CO2e emissions are calculated using the IPCC bottoms up calculation methodology.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"CO2e methodologies are used for emissions estimates outside of footwear finished goods manufacturing based on lifecycle analysis data applied to product creation data, and employ conservative assumptions to avoid understating NIKE’s footprint.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"To evaluate NIKE’s value chain footprint, we identified and quantified CO2e emissions created at each stage of the value chain.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The impact of each individual product differs considerably, based on its profile, materials used, size and weight, method of manufacture, and location of production, use, and disposal.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Several internal and external tools were used to develop this estimation including NIKE’s Materials Sustainability Index, Enablon, and COMPASS (life cycle packaging tool).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As of FY22, we’ve aligned with the latest version of updated Sustainable Apparel Coalition’s Higg MSI (Higg MSI) lifecycle emission factors.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"See GRI 305 3: Other indirect (Scope 3) GHG emissions section for details.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"NIKE does not have significant investment in capital goods as most manufacturing equipment is owned and operated by contracted factories.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Includes emissions associated with the extraction, production, and transportation of fuels and energy purchased and reported in NIKE’s Scope 1 footprint.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Does not include upstream electricity emissions, T D losses, or other onsite fuels besides natural gas (propane, diesel, biogas, hi sene).
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Includes 95% of global inbound transportation and 95% of global outbound transportation via the following modes of transportation: air, ocean, truck and rail.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Also included is the shipment via air freight of NIKE AirBags produced in North America and shipped as components for footwear manufacturing to manufacturing partners in Asia.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Emissions data is calculated using primary activity data, extrapolated consumption, and publicly available CO2e emissions factors.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Consumption is multiplied by the emissions factor, using an identical global factor across all countries and regions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Transactional data is applied to a third party transportation carbon calculator against industry standard emissions factors (distance travelled x cargo weight or volume x emission factor).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Upstream emissions from air transport of airbag components is calculated using industry standard air freight emission factors per ton mile and production volume.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Emissions relative to the fate of the waste generated in our own operations including HQs, DCs, and Air MI.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Total HQs, DCs, and Air MI waste not diverted from landfill multiplied by a lifecycle assessment based emission factor for municipal waste sent to landfill.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Emissions associated with the transportation of employees between their homes and work locations.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Air CO2 emissions are estimated based on number and distance of trips.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Short haul trips are less fuel efficient per mile flown.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Longer haul flights become less efficient due to the need to carry more fuel.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Internal employee commuting survey data is used to inform the allocation of methods modes that NIKE applies to its global employee base.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Each mode is assigned an emission factor relative to fuel type.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Assumptions are made about the average number of working days per year, average number of commuting days per year (given introduction of the flex work week), and the average distance between an employee’s home and worksite.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"NIKE does not have significant emissions from upstream leased assets.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Excludes emissions from consumers traveling to stores.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Transactional data is applied to a third party transportation carbon calculator against industry standard emissions factors (distance travelled x cargo weight or volume x emission factor).
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Non NIKE paid freight is determined calculating the difference between Inbound and Outbound freight and using the outbound freight emissions factor to determine total emissions.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"NIKE’s products are finished consumer goods and do not undergo any additional processing once sold.
","{'scope3': 'yes', 'vague': 'notESG'}",yes,notESG
"These emissions are associated with washing and drying NIKE’s sold apparel and starting with FY22 data, socks.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Footwear and equipment were assumed to not be washed.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Emissions from use of sold products are excluded from SBT scope.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"There is no primary emissions data available from use of NIKE’s products.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Consumer energy usage was estimated based on the following assumptions: only apparel units and socks are washed and dried.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Each item was assumed to be washed 52 times in one year.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The washing assumptions were based on regional consumer washing practices and estimates of washing machine types by region.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"CO2e was based on regional conversion factors applied to the estimated energy usage.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"These emissions are associated with the disposal of products including landfill and incineration.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"There is no primary emissions data available for end of life treatment of NIKE’s products.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"To evaluate NIKE’s value chain footprint, we identified and quantified CO2e emissions created at each stage of the value chain.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The impact of each individual product differs considerably, based on its profile, materials used, size and weight, method of manufacture, and location of production, use and disposal.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Several internal and external tools were used to develop this estimation including NIKE’s Materials Sustainability Index, EPA’s Waste Reduction Model (WARM), and COMPASS (life cycle packaging tool).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Finished goods were assumed to be disposed of at the end of one year.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Based on waste treatment data from the COMPASS software database, end of life (EOL) carbon impacts from packaging are calculated using country and material specific packaging waste treatment data and emissions factors.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"This includes assumptions from COMPASS on waste treatment pathways for specific geographies and material type pairings as well as emissions factors for each type of treatment (e.g.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Prior to FY22, NIKE included the EOL impacts of Packaging in the Purchased Goods and Services category.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"NIKE does not have significant emissions from downstream leased assets.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"NIKE does not have significant emissions from franchises.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"NIKE does not have significant emissions from investments.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Annual compliance assessments verify that suppliers are meeting the requirements in the NIKE Code of Conduct and Code Leadership Standards (CLS). Verifiers confirm that partners have obtained all required permits with safety, health and environmental control programs including proper management of hazardous waste and hazardous waste vendors selected by the supplier being properly qualified and licensed.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This metric is part of Management’s Assertion on select sustainability metrics, which PwC has performed limited assurance over for the period from June 1, 2021, to May 31, 2022, as indicated in the Report of Independent Accountants.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Owned or operated data includes electricity only full energy view for FY22 can be seen on the previous pages.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This report has been prepared in accordance with the Global Reporting Initiative (GRI) Standards.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In cases where shifts in scope, methodology and or data quality have led to changes in previously reported performance results, we’ve restated historically reported results.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Sustainability data is shaped by a landscape of evolving methodologies, advancing standards, and expansions in data accessibility over time.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Adapting to these changes while maintaining comparability in our data is critical to instilling integrity and confidence in the validity of the insights the data provides.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We understand that we must adapt and be nimble to keep pace with new innovations, broadening data sets, and emerging standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to focus on the internal controls in our sustainability data processes and systems.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We have obtained external assurance on select reported metrics (Scope 1 and 2 energy consumption and emissions, renewable energy including direct fuel use and electricity, Scope 3 commercial air travel emissions, and inbound and outbound logistics emissions and cumulative water restoration funding).
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Emissions Activity Data: FY20 Q3 trailing 12 months ((TTM) FY20 Q4 FY19 Q4).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Carbon Manufacturing Emissions Activity Data: FY20 Q4 percent of FY observed historically.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Waste Manufacturing and Packaging FY20 Q4 average of Q1 3.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Due to the effects of COVID 19, the fourth quarter of FY20 (March 2020 May 2020) resulted in lower than normal production, impacting the final measurement year of our FY20 targets and baseline measurement year of our FY25 targets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To help enable measurement consistency and avoid the inevitable artificial reductions in performance metrics during this unprecedented time, continuing our approach from our FY20 NIKE Impact Report, we have adjusted Q4 performance figures for the targets that were most impacted (carbon, waste and water).
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These Q4 adjustments generally reflect an FY20 Q3 trailing 12 month view of performance and provided a more conservative view of where we landed on FY20 targets than would be rendered using actual performance figures during the global shutdown.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These adjustments had the effect of inflating our footprint to resemble business as usual and were only applied to targets where we were aiming for a reduction in impact vs. baseline ( reduction targets ) and to targets where we were aiming to reach a certain percentage ( reach targets ) that share underlying data with reduction targets.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"None of the adjustments resulting in meeting targets that we would not have met if we didn’t normalize our performance to minimize the impact of the COVID 19 slowdown on our FY20 targets target year and FY25 targets baseline year.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We carried this approach through to measuring performance toward our FY25 targets to ensure consistency in how we accounted for the pandemic across target periods.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We do not have a significant portion of the organization’s activities performed by people who are not employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE reports its top material volumes, which include renewable materials: cotton and leather and non renewable materials: polyester, rubber and EVA foam.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"All material types reported are purchased from external suppliers except for EVA foam, which is sourced internally.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Data reported consists of both direct measurements and estimates.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While many materials are measured directly for a wide variety of products, some volumes are estimated.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The majority of cotton and polyester volume data is sourced using direct measurements, though product creation data is used to estimate material volumes for certain parts of the business.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Nike does not currently measure reductions in energy requirements of products and services.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Additional Information Contract manufacturers report their freshwater withdrawal volumes and source to NIKE in accordance with NIKE’s Water Program, which outlines measurement practices and defines freshwater sources.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The facility boundary is equivalent to the property boundary, and freshwater is inclusive of domestic and manufacturing use.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Additional Information Contract manufacturers report their freshwater withdrawal volumes and source to NIKE in accordance with NIKE’s Water Program, which outlines measurement practices and defines freshwater sources.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The facility boundary is equivalent to the property boundary, and freshwater is inclusive of domestic and manufacturing use.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Additional Information NIKE converts all energy consumption to kWhe using net calorific value of the direct fuel consumption, including transportation fuels.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Emissions data for HFCs, PFCs and SF6 are not reported.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE has phased out SF6 and therefore doesn’t have SF6 emissions.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Emissions for other greenhouse gases are either not relevant, immaterial or data is not available.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For information on direct and indirect energy consumption, Scope 1 and 2 emissions and the Scope 3 emissions accounting standard used, see the Management Assertion letter.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Additional breakdowns of Scope 1 and 2 emissions are shown below.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Scope 3 Emissions: Since the FY21 NIKE Impact Report publication in March 2022, NIKE updated the methodology used to calculate a subset of Scope 3 emissions, starting with FY22 data.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"More information on these methodological changes is below.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Sustainable Apparel Coalition’s Higg MSI (Higg MSI) is a database of environmental impact information specific for the footwear and apparel industry and is among many data sources used to construct NIKE’s Scope 3 GHG emissions footprint.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"As the primary data source for quantifying NIKE’s upstream materials emissions (inclusive of raw materials and materials production), NIKE leverages Higg MSI in a programmatic way to systematically calculate the carbon impact of all of its materials used to make product.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Materials used in Product In FY22, NIKE used Higg MSI version 3.5 as the raw process data source and mapped Higg processes to NIKE material attributes to calculate impacts on a per kilogram basis, specific to a Nike material.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The material level carbon impact emission factors are multiplied by the volume of those respective materials used in product based on produced units in any given year.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Prior to FY22, NIKE used an earlier version of the Higg MSI database to estimate the impact of all NIKE materials.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Further, the ability to map NIKE materials processes to Higg data was not as detailed as today.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We’re now able to more accurately align materials attributes (by process) to individual Higg process level data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Materials used in Packaging Nike uses COMPASS a third party packaging life cycle assessment (LCA) software to calculate upstream materials and manufacturing carbon emission factors, to then estimate the impact of various packaging items including shoeboxes, polybags and hangtags.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The packaging emission factors represent the carbon impact of the production and transport of materials and the manufacturing emissions associated with each packaging item.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"As more granular data has become available, end of life emissions from packaging have been migrated to Category 12 (End of Life Treatment of Sold Products), starting with FY22 data.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Materials used in Product NIKE calculated EOL impacts of NIKE product based on derived material types and amounts used to manufacture product.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"For each of these material type categories, specific EOL carbon impact emission factors are derived based on the EPA’s Waste Reduction Model (WARM) and derived biogenic carbon content.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"The EOL emission factor utilized was specific to each material type, and based on a weighted average breakdown of 67% landfill and 33% incineration, leveraging the global average waste treatment pathway for footwear and apparel products.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"For materials with biogenic carbon content, the fraction of biogenic and fossil carbon was taken into account when characterizing emissions.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Before FY22, NIKE calculated EOL impacts of NIKE product based on the number of units produced, regardless of material type, and utilized an aggregated EOL carbon impact emission factor from the EPA’s Waste Reduction Model (WARM).
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The proxy material used from WARM was the mixed MSW waste type.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Assumptions on global average waste treatment pathways remain unchanged.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Packaging Based on waste treatment data from the COMPASS software database, EOL carbon impacts are calculated using country and material specific packaging waste treatment data and emissions factors.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"This includes assumptions from COMPASS on waste treatment pathways for specific geographies and material type pairings as well as emissions factors for each type of treatment (e.g.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Prior to FY22, NIKE included the EOL impacts of Packaging in the Purchased Goods and Services category.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Nike does not track emissions of ozone depleting substances.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Nike does not track NOx, SOx, and other air emissions.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The factors described below contributed to historical revisions of Scope 1 emissions data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"With the updates, scope 1 emissions are 9% historically reported values, for both FY20 and 21.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Distribution Centers Minor formulaic error discovered and corrected in biogas calculations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Offices and Air MI Expanded the reporting scope to include refrigerants as an emissions source.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Headquarter Fleet Vehicles Gaps in historical diesel fuel and EHQ and Converse HQ fleet were addressed.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Internal reporting restructuring shifted treatment of Global Store to further consistency in geography reporting.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"During the shift, minor shipping adjustments that were made post data lockdown were absorbed in the transportation emissions calculation system.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Historical outbound emissions increased 0.01% as a result.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Various changes across NIKE’s waste footprint required revisions to historical waste data.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Finished goods manufacturing footwear waste Internal waste scrap material guide was updated to reflect evolution in waste tracking capabilities and materials used, establishing more granularity than was previously available.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Material reused in the factory that isn’t considered waste was scoped out of historical waste values as a result.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The difference in updated footwear finished goods manufacturing waste per unit compared to historically reported values of the same scope (FY20, 21) is 0.5% per year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The revisions impact historically reported enterprise waste diversion by reducing diverted waste by 0.01%.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Finished goods manufacturing apparel waste Fabric previously reported as downcycled open loop is now reproduced for another brand in the same factory, enabling the shift to being classified as closed loop.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Changes were made in tandem with the footwear revisions described above, deployed back to FY20 when the process shift initiated.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These changes, together with those from the footwear scrap material guide updates described above, impacted FY20 and 21 enterprise waste recycling by lowering it 0.5%.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Packaging Formulaic errors in baseline source data transformations were discovered and resolved across footwear, apparel, and accessories packaging, increasing overall FY20 packaging waste by 1% compared to historically reported values.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We have reviewed the accompanying NIKE, Inc. (NIKE) management assertion that the energy emissions metrics for the year ended May 31, 2022 and the cumulative water restoration funding metric as of May 31, 2022 (collectively the sustainability metrics ) in management’s assertion are presented in accordance with the assessment criteria set forth in management’s assertion.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"NIKE’s management is responsible for its assertion and for the selection of the criteria, which management believes provide an objective basis for measuring and reporting on the sustainability metrics.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our responsibility is to express a conclusion on management’s assertion based on our review.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our review was conducted in accordance with attestation standards established by the American Institute of Certified Public Accountants (AICPA) in AT C section 105, Concepts Common to All Attestation Engagements, and AT C section 210, Review Engagements.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Those standards require that we plan and perform the review to obtain limited assurance about whether any material modifications should be made to management’s assertion in order for it to be fairly stated.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The procedures performed in a review vary in nature and timing from, and are substantially less in extent than, an examination, the objective of which is to obtain reasonable assurance about whether management’s assertion is fairly stated, in all material respects, in order to express an opinion.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Because of the limited nature of the engagement, the level of assurance obtained in a review is substantially lower than the assurance that would have been obtained had an examination been performed.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We believe that the review evidence obtained is sufficient and appropriate to provide a reasonable basis for our conclusion.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are required to be independent and to meet our other ethical responsibilities in accordance with relevant ethical requirements related to the engagement.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our firm applies the Statements on Quality Control Standards established by the AICPA and, accordingly, maintains a comprehensive system of quality control.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The procedures we performed were based on our professional judgment.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In performing our review, we performed inquiries, performed tests of mathematical accuracy of computations on a sample basis, read relevant policies to understand terms related to relevant information about the sustainability metrics, reviewed supporting documentation in regard to the completeness and accuracy of the data in the sustainability metrics, and performed analytical procedures.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Greenhouse gas (GHG) emissions quantification is subject to significant inherent measurement uncertainty because of such things as GHG emissions factors that are used in mathematical models to calculate GHG emissions, and the inability of these models, due to incomplete scientific knowledge and other factors, to accurately measure under all circumstances the relationship between various inputs and the resultant GHG emissions.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Environmental and energy use data used in GHG emissions calculations are subject to inherent limitations, given the nature and the methods used for measuring such data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The selection by management of different but acceptable measurement techniques could have resulted in materially different amounts or metrics being reported.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The preparation of the energy consumption metrics require management to establish the criteria, make determinations as to the relevancy of information to be included, and make assumptions that affect reported information.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The selection by management of different but acceptable measurement techniques could have resulted in materially different amounts or metrics being reported.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE has (i) estimated GHG emissions for certain sources and consumption for energy metrics for which no primary usage data is available and (ii) in fiscal year 2022, changed its reporting boundary to include fugitive emissions from refrigerant gas loss in reporting its Scope 1 emissions for certain facilities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Based on our review, we are not aware of any material modifications that should be made to NIKE’s management assertion in order for it to be fairly stated.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Includes direct fuel use and purchased or acquired electricity consumption.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Overview NIKE, Inc. ( NIKE ) management is responsible for the selection of the assessment criteria, which management believes provide an objective basis for measuring and reporting on the energy and emissions and the cumulative water restoration funding metrics (collectively the sustainability metrics ) presented in the tables above.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE management is also responsible for the completeness, accuracy, and validity of the sustainability metrics.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Electricity Contracts as described in NIKE’s market based emissions table below.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Total electricity consumption includes electricity, onsite solar and onsite wind consumption.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Actual activity data is sourced from direct measurement or third party invoices when possible.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Where actual data is not available, consumption is estimated.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our estimation methodology for electricity is described below.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Renewable Electricity in MWh) (Total Direct Fuel Use in MWh Total Electricity Consumption in MWh) X 100.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Renewable direct fuel includes sustainable aviation fuel (SAF) and biogas.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Total direct fuel use includes natural gas, hi sene, diesel, propane, gasoline, jet fuel, sustainable aviation fuel and biogas.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Actual activity data is sourced from direct measurement or third party invoices when possible.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Where actual data is not available, consumption is estimated.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our estimation methodology for natural gas and electricity are described below.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Includes NIKE owned or operated NIKE Brand and Converse stores globally.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Energy consumption includes natural gas and electricity.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Natural gas usage outside of the U.S. and Canada (and for landlord managed facilities in the U.S. and Canada), and electricity usage outside of the U.S., Canada, and EU (and for landlord managed facilities in the U.S., Canada, and EU), is estimated.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Refrigerant leakage from HVAC units are not included in reporting at this time.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Includes top 37 NIKE owned or operated DCs globally as of May 31, 2022, which represent approximately 87% of shipped units.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Energy consumption includes natural gas, hi sene, diesel, propane, electricity, onsite solar, and onsite wind.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Propane is used in at least two DCs for scrubbers floor sweepers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"A portion of propane usage is estimated leveraging known propane usage.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In addition, emissions include fugitive emissions from refrigerant gas loss.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
