text,gpt_responses,scope3,vague
"Total waste generated includes diverted waste, waste sent to landfill, and incineration without energy recovery.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Incineration without energy recovery is not counted in total waste sent to landfill nor total waste diverted thus the two do not sum to total waste generated.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disney Cruise Line, ESPN, enterprise owned commercial and office spaces, and Pixar.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Excluded are all leased properties, Disney Stores and Distribution Centers, TV stations, and all construction materials.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Water consumption from Disney Stores and leased assets are excluded.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Water data for Shanghai Disney Resort were not included in data prior to fiscal 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Limited assurance of fiscal 2022 emissions will be reported out upon completion.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Donations may include, but are not limited to, estimated values for merchandise, theme park tickets, food, public service announcements (PSAs), character talent appearances, and other noncash charitable support.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Due to differences in distribution, viewership, programming, availability, pricing, marketplace demand, and other variables, PSAs are valued differently across our media platforms.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For example, in some cases, PSAs are valued based on an average sales price for the time period.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In other cases, the value is based on an average sponsor value across a daypart rotation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Therefore, we do not use a single method to value PSAs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also include grants to organizations where a percentage of their services reaches underrepresented and protected communities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"If the organization spends a majority of its efforts on these communities, we count the entire grant, and if the organization does not spend a majority, we count a proration of the grant.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We rely on each organization’s self reported percentages regarding communities served.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"On a sample basis, we validate the percentages that we report.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We validate diverse status through certification compliance using WBENC, NMSDC, Department of Veterans Affairs, NGLCC, and Disability:IN.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Data reflects courses offered through our top learning platforms: D Learn, Harvard Spark, Harvard ManageMentor, and Harvard Leading Edge.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"D Learn data represents all employees, excluding Pixar and contract workers for all years and Hulu employees prior to fiscal 2021.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Data incorporates both required and non required courses, including online courses, orientations, in person classes, and on demand content.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Participants can attend more than one course and may view online content more than once, depending on their individual needs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Reports in prior years, this metric measured the number of scheduled classes of a unique course.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Methodology was updated to better reflect unique courses offered vs. courses consumed.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Updated methodology totals talent by show instead of business unit, providing a more accurate measurement of representation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Median earnings for hourly employees is based on total earnings for total hours paid and includes the impact of overtime, shift premiums, and gratuities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Excludes the value of benefits for eligible employees.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Excludes dailies, freelancers, contractors, casual seasonal, interns, and domestic TWDC employees not paid in the last 60 days.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Domestic counts exclude Disney Cruise Line Shipboard.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Percentages for women based on global full and part time headcount.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Percentages for People of Color include U.S. based full and part time employees only.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"People of Color includes employees who are Asian American, Black or African American, Hispanic or Latino, Native American or Alaskan Native, Native Hawaiian or Other Pacific Islander, or Two or More Races.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In any given year, a significant number of new facilities may become authorized to produce Disney branded products, which complicates any year to year comparison.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In fiscal 2022, the facility count shown includes approximately 2,100 beyond Tier 1 that are subject to the purview of the Disney International Labor Standards (ILS) program.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"With respect to TFCF intellectual property, as contracts are newly executed, renewed, or amended with respect to the manufacturing of products, the facilities producing such goods fall under the purview of the Disney ILS Program and are included in the facility footprint data.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Below Manager includes employees that do not meet Executive or Manager criteria.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2021 and prior, TFCF Directors were included in Manager.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Entertainment, ABC Signature (previously known as ABC Studios), Disney Branded Television, Freeform, FX, Hulu Originals, National Geographic, Onyx Collective, 20th Television, and feature films from Disney, Disney Animation, Pixar, Lucasfilm, 20th, Searchlight, and Marvel.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Data are limited to content developed by TWDC and excludes Daytime, unscripted, global content developed in region, and Star.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Data excludes contingent workers, student programs, daily employees, and seasonal employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Employees that did not disclose gender information or disclosed they are Non binary Third Gender are included in the Men metric.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Employees that did not disclose ethnicity information are included in the White metric.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Data are not available for fiscal 2019. primary resource for identifying and comparing areas of risk and determining where to focus our monitoring resources and requirements.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Please refer to our Permitted Sourcing Countries Policy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All Code of Conduct violations identified in active facilities as the result of audits or assessments must be corrected or remediated within the time periods and in the manner established by the Disney ILS Program as a condition of continued use of the facility for the production of Disney branded products.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Task Force on Climate related Financial Disclosures (TCFD) developed a voluntary framework for companies to provide climate related information to stakeholders.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In line with TCFD’s recommendations, each year we publicly disclose our climate related information primarily through our CDP Climate Change survey response.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the following index, we provide a mapping of TCFD’s disclosure recommendations to our CDP responses to make clear where to find comparable information regarding how we approach and manage climate risks and opportunities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Walt Disney Company is committed to taking meaningful and measurable action to support a cleaner, safer, and healthier planet for future generations as we operate and grow our businesses.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition to our annual response to CDP’s Climate Change survey, in late 2020 and late 2022 we launched ambitious goals to continue making progress in addressing our environmental impacts, and in 2021 the Board delegated oversight of environmental, social, and governance programs and reporting to the Governance and Nominating Committee, including with respect to environmental and sustainability policies and initiatives.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For a full description of our goals, read our 2030 Environmental Goals White Paper.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Sustainability Accounting Standards Board (SASB) Standards, now part of the International Financial Reporting Standards (IFRS) Foundation, is a set of standards to guide the disclosure of sustainability information by companies to their investors.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The following index maps our disclosures to certain SASB indicators.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Given our broad array of businesses that span multiple industries around the globe, we have focused this year’s reporting on the recommended indicators for the Media Entertainment and Internet Media Services industries.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Where relevant, we also highlight select information relevant to the Leisure Facilities, Hotels Lodging, Restaurants, Cruise Lines, Apparel, Accessories, and Footwear, and Toys Sporting Goods industries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As our businesses continue to grow and evolve, we expect to advance and refine our disclosures over time.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Metrics and disclosures are reported on an enterprise wide level, unless otherwise indicated.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Fiscal 2022 Data Table Data Table Footnotes, pp. 81, 87, 88.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Priority nonconformance rate was 9% Priority nonconformance rate is defined as the percentage of audits with findings where facilities failed to meet TWDC Minimum.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Corrective action rate was 94% See ILS Program Manual for more information about expectations and timelines for corrective action.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We understand that supply chain assessments may not fully capture some underreported issues, including such issues as sexual harassment, forced labor, and interference with freedom of association.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We continue to explore additional methods for gaining such visibility.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our supply chain policy commitments are described in our ILS Program Manual, Human Rights Policy, Conflict Minerals Policy, California Transparency in Supply Chains Act, UK Modern Slavery Act, and Paper Sourcing and Use Policy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"World of Belonging, pp. 15 20, 28 Fiscal 2022 Data Table Data Table Footnotes, pp. 84, 85, 88 Standards of Business Conduct, p. 10 Reimagine Tomorrow digital destination.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"PEOPLE Our people, at all levels, should reflect the life experiences of our audiences.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This is reflected across all staffing levels, correspondents, executives, managers, producers, writers, editors, and junior staff.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"CONTENT Our work is relevant to a rapidly diversifying audience.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This is reflected in the growth of content and story coverage that focuses on the experiences and interests of diverse audiences at the intersection of race, politics, culture, and lifestyle.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"CULTURE Our environment promotes curiosity, innovation, and ideas from everyone.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This is reflected in a number of initiatives, including the News Division wide Everyday Inclusion program, relevant employee committees, and frequent Diversity Inclusion workshops and discussions programmed throughout the year.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"ABC News’s commitment to the straightforward pursuit of truth drives all our work across platforms in established and new and emerging technologies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our success lies in our dedication to the highest quality journalism, which means a commitment to fairness, compelling storytelling, and, of utmost importance, uncompromising accuracy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We expect employees to approach their work with rigor, to question thoroughly and skeptically, and to analyze deeply.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We continue to build on the exceptional legacy of ABC News, upholding high standards in journalism, while also leading in innovation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our editorial integrity and commitment to accuracy provide the foundation for the outstanding work that we do.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The credibility we have with our audience is essential to this mission and we, therefore, attach great importance to the maintenance of our fairness and integrity both real and perceived as we gather and report the news.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Company policies on Business Ethics, Fairness, and Insider Trading apply to all employees in every division, and those policies are particularly important to ABC News employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We share responsibility for maintaining our reputation for fairness and accuracy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Action that damages that reputation, or even gives the appearance of compromising it, harms both ABC News and the individuals involved.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"All employees of ABC News are, therefore, required to abide by the letter and spirit of our policies and to be alert to subtle efforts that could have the effect of compromising the integrity of ABC News.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"News employees should remain professionally detached in all situations and not take action that would be seen as favoring one side or the other.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We take particular care to act in a neutral and professional manner where the passions of others are engaged or aroused.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We must all share an uncompromising commitment to accuracy and fairness in reporting the news.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are committed to seeking out knowledgeable and credible sources of information, as well as reaching out for and carefully evaluating comments from those accused of wrongdoing and others with relevant information and perspectives on the matters that we are covering.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"When ABC News covers stories about The Walt Disney Company or other affiliated or subsidiary companies, we make clear disclosures about the relationship.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"And as a regular part of our newsgathering process, there are targeted reporting meetings to discuss journalistic and legal issues.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Similarly, the mission of ESPN is to provide credible, timely, contextual, and trustworthy information.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This mission is supported by detailed editorial guidelines intended to protect ESPN’s journalistic credibility across platforms and with the oversight of the ESPN Editorial Board.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"ESPN reviews its performance against these standards on an ongoing basis and regularly reviews and provides training on guidelines for personnel.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Ultimately, every member of the ESPN editorial teams is responsible for upholding the reputation and integrity of ESPN reporting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Approximately 100% of food and beverage advertising on our media platforms oriented to kids and families meets Disney.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney Nutrition Guideline standards are informed by national dietary guidelines and focus on limiting calories, fats, sugars, and salt while promoting consumption of fruits, vegetables, whole grains, lean protein, and low fat dairy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are committed to giving consumers transparency into our data collection and use practices and having robust controls over how we use that data.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our privacy policy describes how consumers’ information is collected and used, as well as the very limited circumstances under which consumer data may be shared with third parties.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"That policy also contains information about choices consumers must make to limit the use of their data for targeted advertising and direct marketing purposes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Links to the privacy policy, as well as the control mechanisms for limiting targeted advertising, can be found on our Privacy Center.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As described above, we are committed to giving consumers notice about how their data will be used, and we only share data.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"TC IM 220a.2 with third parties in very limited circumstances, such as when the consumer gives their consent or where the third party is acting as our service provider.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Accordingly, we do not have a policy of using consumers’ data for secondary purposes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our approach to cybersecurity is addressed in the Operating Responsibly section of this report on p. 75, and in greater detail in.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FB RN 260a.3 our Information Security Management System document online.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney strives to foster a culture that values intellectual property protection to promote creativity, storytelling, and innovation, as well as maintain consumer trust.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We engage in practices that protect Disney’s intellectual property, including our brands, characters, and content.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also respect the intellectual property rights of others and do not knowingly use the intellectual property of third parties without appropriate rights.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney also requires all contributors to respect third party intellectual property rights.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have also implemented internal intellectual property policies and trainings to increase awareness and respect for intellectual property rights among all Disney employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company Fiscal Year 2022 10 K, p. 7.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company Fiscal Year 2022 10 K, pp. 7, 9.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company Fiscal Year 2022 10 K, p. 40.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company Fiscal Year 2022 10 K, pp.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The library includes approximately 50 movies and approximately 30 series that the Studios group produced for initial distribution on our DTC platforms.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our television programming library includes content from approximately 70 years of production history.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Series with four or more seasons include approximately 75 one hour dramas, 55 half hour comedies, 5 half hour non scripted series, 30 one hour non scripted series, 15 half hour animated series, and 10 half hour live action series.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The library includes approximately 130 series produced for initial distribution on our DTC platforms.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Number of manufacturing facilities provided in Fiscal 2022 Data Table Data Table Footnotes, pp. 86, 88.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company Fiscal Year 2022 10 K, p. 44.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Walt Disney Company Fiscal Year 2022 10 K, p. 44.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney Vacation Club offers ownership interest in 15 resort facilities, which are operated as hotel rooms when not occupied by.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The United Nations Sustainable Development Goals (SDGs) are a collection of 17 global goals intended to provide a shared blueprint to achieve a better and more sustainable future for all.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The following table provides select examples of how our corporate social responsibility programs support most of the SDGs.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have worked with UNICEF for many years, and when the humanitarian crisis began in Ukraine, we leveraged our media platforms to support UNICEF in helping families displaced by the conflict.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"ABC News coverage and on air mentions across our networks drove thousands of viewers to UNICEF’s website, raising more than 3 million in a few weeks.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, in addition to supporting 30 Feeding America member food banks to help increase access to fresh produce for communities that need it most, Disney also supported Feeding America’s efforts in response to Hurricane Ian.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, Disney continues to help alleviate food insecurity by supporting hunger relief organizations worldwide.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, in Latin America, Disney supports the work of the Global Food Banking Network and the efforts of food banks in Argentina, Brazil, Chile, Colombia, and Mexico.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, experts from Disney Institute again held multiple training sessions for KK Women and Children’s Hospital (KKH) based in Singapore.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The course focused on training hospital staff to create compassionate connections and meaningful moments with patients through three service principles: Serve with Heart, Reach Higher, and Own It.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"More than 5,000 KKH employees and leaders from multiple departments were in attendance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We continue to offer our Employee Assistance Program (EAP), which is available to all employees, cast members, and their family and household members.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our EAP provides 24 7 support and connects participants directly to a licensed network therapist at no cost.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney hosted our first Global Well Being Week in 2022, spotlighting the wide ranging physical, mental, and financial benefits we offer while providing employees with easy ways to take advantage of the benefits.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, Disney continued to promote our new Center for Living Well Gaea Center for Gynecology, Maternity, and Fertility in Orlando.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The center provides employees, cast members, and their partners with comprehensive, connected, and compassionate care to help navigate their family building journeys.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are intentional about how we promote healthy foods and beverages to kids through our Nutrition Guideline Policy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These guidelines apply to our Studio promotions, food and beverage licensing, third party advertising on our kids’ networks, and kids’ meals in Disney Parks.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Ongoing reviews of these global guidelines help us reflect up to date dietary guidance and consider the evolving social and scientific understanding of children’s physical and digital lives.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In fiscal 2022, we continued to have approximately 100% of food and beverage advertising on our owned and controlled media platforms oriented to kids and families meet our Nutrition Guideline Policy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Exceptional Minds in fiscal 2022 to help source, skill, scale, support, and sustain neurodiverse talent over the next three years.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our funds will be used for scholarships, academy faculty, career support services, and facilities and technology.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In fiscal 2022, we launched Disney Future Storytellers,.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney’s commitment to empowering the next generation of storytellers and innovators.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"From charitable grants and programs that provide inspiration and hands on experience in arts and science, technology, engineering, and math (STEM) education for school age children, to scholarships, mentoring, and creative and technical skill building for teens and young adults, Disney is increasing access to careers in the media, entertainment, technology, and hospitality industries for youth, especially for individuals from historically underrepresented or underserved communities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, we donated more than 3 million books to First Book, and since 2000 we’ve distributed more than 90 million books, to help inspire the next generation of storytellers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also collaborated with Blue Star Families to host the 20th Blue Star Books event with a reading by First Lady Dr. Jill Biden.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The event was part of the White House’s Joining Forces initiative to support military and veteran families, caregivers, and survivors.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, we worked with CARE India to empower 1,400 adolescent girls across 10 schools in Mumbai, helping them realize their potential to lead a better life.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The program has established 18 vibrant community learning centers that give girls a space outside of school to learn and hone their vocational skills.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also worked with the Parivaar Education Society in India to support 400 girls with education, boarding, food, medical assistance, sports and recreation, clothing, and more.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, women represented 51% of our employees worldwide, based on self reported information.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, we worked with CARE India to empower.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The program has established 18 vibrant community learning centers that give girls a space outside of school to learn and hone their vocational skills.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also worked with the Parivaar Education Society in India to support 400 girls with education, boarding, food, medical assistance, sports and recreation, clothing, and more.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, we launched two new cohorts of the.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Women’s Talent Network to enhance careers for Asian American Pacific Islander and Latina employees.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"One hundred participants joined the pilot across both programs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As of fiscal 2022, we commissioned or announced more than 200 megawatts of solar capacity.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In collaboration with the utility serving Walt Disney World Resort, two 75 megawatt solar facilities are expected to come online and are projected to bring the Resort’s renewable energy consumption up to nearly 40% of its annual total power use.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disneyland Paris is continuing the construction of approximately 50 acres of solar canopies, which will provide shade and shelter to more than 11,000 parking spaces and are estimated to generate approximately 36 gigawatt hours of electricity once fully operational.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Hong Kong Disneyland has embarked on the next phase of one of the largest solar panel sites in Hong Kong, installed at 21 different attractions and buildings.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Select operations subscribe to high credibility green power programs that advance the decarbonization of Disney and our local communities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For example, Pixar is subscribed to 100% renewable electricity through East Bay Community Energy.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2022, we continued to implement site specific water conservation strategies at our theme parks and resorts, including using artificial turf and implementing a sophisticated irrigation control system at Disneyland Resort as part of drought fighting efforts.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Disneyland Paris is in the process of retrofitting the showerheads in two hotels with new LED lit technology heads that allow guests to adjust their use to help conserve water.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The turbine powered LED lights change color based on the amount of water used, moving from blue to green, yellow, and eventually red when water use exceeds a certain volume.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In a pilot, the new showerheads reduced water use by an average of 22% per room.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We are identifying critical regional water issues and are continuing to collaborate with local stakeholders, such as industry and nonprofit organizations, to safeguard the overall health of watersheds as a multiuse sustainable resource.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For example, we support WWF Hong Kong’s project to foster innovative approaches, such as the use of water buffalo, to conserve wetlands in the Shui Hau watershed and increase water security for local people and wildlife.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also support The Nature Conservancy’s work in central Florida, including efforts to address growing freshwater demands, enhance water quality, improve water supply, and reduce flood risks through green stormwater infrastructure.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our approach to sustainable design helps contribute to cleaner air, more efficient use of water, and less waste for the communities in which we operate.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Since 2012, Disney has contributed more than 24 million through our Supply Chain Investment Program (SCIP) to 40 unique programs in more than 20 countries, directly benefiting 250,000 workers and supporting tools that have reached and benefited 14 million additional workers.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our International Labor Standards (ILS) program is informed by Disney’s Standards of Business Conduct, Human Rights Policy (which was updated in 2022), and Supply Chain Code of Conduct, along with a range of other responsible business expectations.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Disney Aspire pays 100% of tuition up front at network schools and is available to 85,000 eligible hourly full time and part time employees and cast members in the United States.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"As of the end of fiscal 2022, 13,000 employees were enrolled in Disney Aspire.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, approximately 2.2 million employee learning sessions were taken online or in person through D Learn, Harvard Spark, Harvard ManageMentor, and Harvard Leading Edge our top learning platforms.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We increased our mentoring programs from 13 to 35 across.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Enrollment in these programs increased by 44% and mentoring hours increased by 25% from fiscal 2021.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, to reward the important contributions of certain job levels below the executive level, Disney expanded eligibility for participation in our Annual Bonus Plan.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In fiscal 2022, 60% of our charitable giving was directed to programs supporting under represented communities.69.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney pledged 5 million to organizations serving the LGBTQIA community through support for inclusive and respectful workplaces and authentic representation of LGBTQIA in media and entertainment.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Now in its second year, Disney on the Yard continues to build a community for alumni from Historically Black Colleges and Universities (HBCUs) and provides meaningful opportunities for HBCU students who dream of one day working in the entertainment field.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We also joined the Propel Center (an education hub for HBCUs) as a lead sponsor, and created the Disney Storytellers Fund at Howard University and Florida A M University.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
