text,gpt_responses,scope3,vague
"The Foundation supports transformative ideas and institutions that address pressing and complex global challenges.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our goal is to leave a measurable and lasting impact in local communities through a focus on the environment and society.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Coca Cola Foundation remains committed to making a difference by addressing the complex global challenges that impact our communities around the world.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Honduras, Indonesia, Nepal and focus on ensuring sustainable access with local and national organizations the Philippines. to safe drinking water. to develop crisis plans.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We continue to help enable the economic farmers that supply agricultural ingredients customers, suppliers and communities across our value chain.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"This includes smallholder long history of enhancing the livelihoods of the people in the communities we proudly serve.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We embrace the Organization for Economic sugar millers to warehousing, construction engineering, transportation and facilities their lives and positively influence society.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Our management partners, IT, marketing and other underrepresented groups, to have control over enabling all people, particularly vulnerable and service providers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Co operation and Development (OECD) definition economic empowerment efforts deliver tangible results in markets around the world, where we harness partnerships and deliver programs tailored to local needs and nuances.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Together with our public and private sector partners, including our bottling partners and The Coca Cola Foundation, we exceeded our target, enabling the economic empowerment of more than 6 million women.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Foundation, our owned and independent bottling partners and our independent suppliers and partners.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We have seen evidence that helping female entrepreneurs overcome social and economic barriers to success creates a ripple effect in local communities with both societal and commercial impacts.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Institute report, if women were to play an identical role in the global labor market to that of men, it is estimated that 28 trillion could be added to the global gross domestic product (GDP).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While women’s entrepreneurship continues to play an active role in business sustainability, we are broadening economic empowerment efforts to help create shared value and a better shared future through training, networking and mentoring programs aimed at working with underrepresented groups.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"These programs focus on building financial and digital literacy and enabling access to opportunities through our supplier diversity work.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Economic empowerment is one of The Coca Cola Foundation’s six new priority giving pillars.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Coca Cola Foundation envisions inclusive economies around the world with expanded opportunities for shared prosperity, especially for the communities that face the greatest barriers to advancing their well being.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Belesteri ( Stepping Stones ) program has empowered more than 50,000 aspiring help over 1,000 small scale women entrepreneurs business owners in rural areas over the last from three provinces grow their retail businesses.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Training and Access to Resources (STAR) program featuring entrepreneurship training, access to financial resources and online business development tools.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The collaboration grants to women entrepreneurs to launch or expand their enterprises.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The program, which is supported by The Coca Cola Foundation, has helped create more than 300 jobs and has provided life changing income streams for hundreds of families.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Coca Cola Philippines’ broader economic through business and financial skills training empowerment strategy to break the cycle of programs in Bolivia, Brazil, Chile, Colombia, generational poverty.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Coca Cola Beverages Africa recently expanded its approach to promoting economic inclusion across its value chain to include under served women, youth and persons with disabilities.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our networked organization is comprised of nine operating units that are focused on regional and local execution and sit under four geographic operating segments Asia Pacific Europe, Middle East Africa Latin America and North America plus Global Ventures and Bottling Investments Group.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This structure is supported by our Platform Services organization and center functions, which collectively provide global services and expertise across a range of critical capabilities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The following pages offer a look at our operations, their business results and some key activities from 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, the company gained value share in total nonalcoholic ready to drink beverages, led by share gains in India, Australia,.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We made significant progress on World Without Waste initiatives in the.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Extended Producer Responsibility regulation embracing circularity.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"With funding from The Coca Cola Foundation, we supported Planet.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Water Foundation in scaling the deployment of AquaTower community water filtration systems in Cambodia, providing communities in need with clean water access and hygiene education.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our Unnati Grapes initiative in India trained over 3,000 smallholder farmers to increase the quality and yield of grape cultivation, and supported an all women farmer producer company.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Coca Cola Australia and Coca Cola Europacific Partners Australia pledged to reduce the sugar content in their nonalcoholic beverage portfolio by 25% by 2025, as part of an updated industry wide pledge announced by the Australian Beverages Council.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Coca Cola Japan Company has taken steps to transform their offices and concentrate plant to renewable energy sources for their electricity use.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The headquarters in Shibuya has been running on renewable electricity since May 2021.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Note: See pages 72 74 for reconciliations of non GAAP financial measures to our results as reported under U.S. GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For the year, the company gained value share in total nonalcoholic ready to drink beverages, led by share gains in France, Spain and Poland.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The Coca Cola Foundation funded a partnership between the Water.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Water Directorate to improve water access and quality and to reduce water losses in Iraq.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We launched the Coca Cola Believing is Magic global campaign for.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FIFA World Cup Qatar 2022 by creating end to end, digitally driven experiences.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our digital platform, the Coca Cola Fan Zone, was activated in 41 markets and featured social experiences for soccer fans.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In Eswatini, The Coca Cola Foundation supported the Ministry of Health’s.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Project Last Mile to strengthen the government’s capacity to store ultra cold chain COVID 19 vaccines.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola Europacific Partners is supporting the hospitality industry across Spain to measure their emissions, identify emissions reduction opportunities and offset emissions to help reach carbon neutrality through the Hosteleria PorElClima campaign.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"We worked with WWF Pakistan to develop a watershed stewardship plan for the Ravi River watershed, a sub basin of the Indus River Basin, and a priority watershed because it is a key ingredient sourcing (sugarcane) and market growth region.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The river extends through both India and Pakistan and supports approximately 38 million people.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our analysis found that the river faces increasing water scarcity and quality challenges.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The plan addresses infrastructure and ecosystems, community well being, information management, policy and regulations, finance and planning.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"One project already underway is a partnership with WWF Pakistan to address the identified water issues for approximately 360,000 people in Lahore.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Between 2022 2023, the project will install household rainwater harvesting systems, recharge wells to replenish a groundwater aquifer, reforest urban areas and construct floating treatment wetlands.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The treatment wetlands will allow wastewater to be reused for agriculture purposes and remove pollutants and excess nutrients from village ponds.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Note: See pages 72 74 for reconciliations of non GAAP financial measures to our results as reported under U.S. GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola Brazil joined the Yes to Racial Equality program run by the.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Identities of Brazil Institute to help generate opportunities for 3 million people in the coming years, and 10,000 new leadership positions for black people by 2030.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola Argentina and four bottling partners launched Ruta.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Verde or the Green Road , a recycling project that aims to increase the recovery of materials at collection points.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This new project connects 28 municipalities across three provinces and helps more than 590,000 people access public places to recycle plastic, paper, cardboard, glass and cans.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the face of the 2022 water shortage in Nuevo Leon, Mexico, Coca Cola and its bottling partners responded quickly to implement additional measures including rehabilitating 15 public water wells, with the goal of expanding water access to families throughout the city of Monterrey and its more than 5 million inhabitants.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We also continued to provide clean drinking water, at all times, free of charge, to local families through an outdoor faucet at the Topo Chico bottling plant.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Funded by The Coca Cola Foundation, the Safe Water project in.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Pucusana, Peru, focused on providing running water systems for the soup kitchens in the district, guaranteeing adequate hygienic conditions for meal preparation.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The project installed elevated water tanks and piping for each community kitchen, allowing proper washing of the ingredients.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Safe Water for Pucusana has installed 19 running water systems, guaranteeing safe meal preparation for more than 1,600 neighbors and users of the community kitchens.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Giants or Peque os Gigantes campaign in Latin America to encourage consumers to buy from their local store or market.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The project demonstrates the importance of these mini markets in every neighborhood and the role of consumers and companies to contribute to their growth.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Rica, Guatemala, the Dominican Republic and other countries in Latin America as part of our efforts to promote the economic development and empowerment of the traditional trade.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Note: See pages 72 74 for reconciliations of non GAAP financial measures to our results as reported under U.S. GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company gained value share in total nonalcoholic ready to drink beverages for the year, driven by the continued recovery in away from home channels along with strong performance in at home channels for sparkling soft drinks and value added dairy beverages.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2022, Sprite began shifting all of its plastic packaging from green to clear, which helps with the recycling process and increases the material’s likelihood of being remade into new beverage bottles.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola North America’s entire green plastic portfolio including packaging for Fresca, Seagram’s and Mello Yello is also making the transition to clear PET.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Coca Cola Company donated 2 million to support the Smithsonian’s landmark new National Museum of the American Latino and Molina.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The museum will showcase Latino achievements and stories in U.S. art, history, culture and science, and will be built over a 10 year period.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Minute Maid launched Aguas Frescas, a Latin American inspired, noncarbonated beverage made with real fruit juices and natural flavors.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The juice drinks deliver a bold, refreshing AF sensorial experience tailored to Gen Z tastes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In Canada, this innovation spans all DASANI bottles.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Note: See pages 72 74 for reconciliations of non GAAP financial measures to our results as reported under U.S. GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Global Ventures includes Costa Limited (Costa), Monster beverages, innocent, and do adan tea.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The majority of Global Ventures’ revenue consists of Costa and innocent, which together account for approximately 90% of total Global Ventures’ revenue.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Costa Expressions, a unique platform that celebrates and nurtures young artists in India.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coffee Shop in the UK for the 12th consecutive year, according to a World Coffee Portal survey.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, innocent launched its Revitalise super smoothie, the lowest sugar smoothie recipe it has ever launched.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"It has 11% less sugar than the brand’s other super smoothies.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, innocent launched the Big Rewild, its first pan European campaign to give nature a helping hand.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Together with 11 NGOs and local organizations, innocent is aiming to protect and restore 2 million hectares of land by 2025.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2022, do adan made all packaging for its tea products plastic free and added a plant based.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In January 2006, our company owned bottling operations were brought together to form the Bottling Investments Group, or BIG.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"BIG ensures these operations receive the appropriate investments and expertise to foster long term success.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our current footprint of bottlers exists in Southeast and Southwest Asia, the Middle East, and parts of Africa.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We continue to drive strong performance within BIG while maximizing returns on our investments.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Bangladesh and Singapore. teabag badge to inform consumers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Strengthened supply chain resilience and operational efficiency.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This 2022 Business Sustainability Report is The Coca Cola Company’s fifth report to integrate overall business and sustainability performance, data and context, reflecting our continued journey toward driving sustainable business practices into our core strategy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This report has been prepared in accordance with Global Reporting Initiative (GRI) Standards: Core option.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In addition, we provide indices for the standards set by the Sustainability Accounting Standards Board (SASB), the Task Force on Climate related Financial Disclosures, the United Nations Sustainable Development Goals (SDGs), the United Nations Global Compact (UNGC) and the United Nations Guiding Principles Reporting Framework (UNGPRF).
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Limited assurance under attestation standards American Institute of Certified Public Accountants over select sustainability metrics was obtained from Ernst Young LLP (as indicated in the Independent Accountant’s Review Report).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Except as otherwise noted, this report covers the 2022 performance of The Coca Cola Company and the Coca Cola system (our company and our owned and independent bottling partners), as applicable.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Therefore, references to currently, to date or similar expressions reflect data and information as of December 31, 2022.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Some initiatives that were launched in early 2023 are included to provide the most relevant information to stakeholders.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In this report, any use of the terms material, materiality, immaterial, substantive, significant and other similar terminology refers to topics that reflect important economic, environmental and social impacts of The Coca Cola Company or the Coca Cola system or to topics or standards designated as material or substantive under the GHG Protocol, GRI or SASB standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These terms as used in this report are not used, or intended to be construed, as they have been defined by or construed in accordance with the securities laws or any other laws of the United States or any other jurisdiction, or as these terms are used in the context of financial statements and financial reporting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The data presented in this report is collected using accepted and relevant scientific and industry accepted methodologies, which in some instances, are based on assumptions and estimates.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Although our data has been internally vetted, there are inherent uncertainties and limitations in the collection and presentation of our data.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For example, certain information in this report regarding the Coca Cola system’s progress against our sustainability goals comes from third party sources and operations outside of our control.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While we believe such information is reasonably accurate and is based on generally accepted principles and methodology, the collection of this data is beyond our direct influence.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In addition, the achievement of certain of our sustainability goals and targets that are discussed in this report are dependent on the actions of our bottling partners, suppliers and other third parties, all of which are outside of our control.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Historical performance data may be revised due to reasons such as new data availability industry driven changes to methodologies improvement in data collection and measuring systems or activities such as joint ventures, mergers and acquisitions or divestitures.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In cases where historical information is revised, we will footnote the change with a clear explanation.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Statements about future developments and past occurrences are based on information and assumptions available as of the date of publication.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While we are committed to providing timely updates, the company holds no obligation to update information or statements.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Coca Cola Company common stock is listed on the New York Stock Exchange, traded under the ticker symbol KO.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company has been one of the 30 companies in the Dow Jones Industrial Average since 1987.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As of December 31, 2022, there were approximately 4.33 billion shares outstanding and 188,068 shareowners of record.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"At its February 2023 meeting, the Board of Directors increased our quarterly dividend 4.5% to 0.46 per share, equivalent to an annual dividend of 1.84, up from 1.76 in 2022.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company has increased its dividend per share in each of the last 61 years.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Dividends are normally paid four times a year, usually in April, July, October and December.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company has paid 407 consecutive dividends, beginning in 1920.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Computershare Trust Company, N.A., sponsors and administers a direct stock purchase and dividend reinvestment plan for common stock of The Coca Cola Company.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Computershare Investment Plan allows investors to directly purchase and sell shares of company common stock and reinvest dividends.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To view or request plan materials please log on to www.computershare.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For account access via the internet, please log on to www.computershare.com investor.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Once registered, shareowners can view account history and complete transactions online.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"If you are a shareowner of record, you have an opportunity to help the environment by signing up to receive your shareowner communications, including proxy materials, account statements and tax forms, electronically.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"To enroll in e delivery, please log on to your account at www.computershare.com investor and click on View and update your profile and then click on Communication Preferences.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As a thank you, the company will have a tree planted on your behalf through American Forests.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This report may contain statements, estimates or projections that constitute forward looking statements as defined under U.S. federal securities laws.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Generally, the words believe, expect, intend, estimate, anticipate, project, will and similar expressions identify forward looking statements, which generally are not historical in nature.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Forward looking statements are subject to certain risks and uncertainties that could cause The Coca Cola Company’s actual results to differ materially from its historical experience and our present expectations or projections.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These risks include, but are not limited to, unfavorable economic and geopolitical conditions, including the direct or indirect negative impacts of the conflict between Russia and Ukraine increased competition an inability to be successful in our innovation activities changes in the retail landscape or the loss of key retail or foodservice customers an inability to expand our business in emerging and developing markets an inability to successfully manage the potential negative consequences of our productivity initiatives an inability to attract or retain a highly skilled and diverse workforce disruption of our supply chain, including increased commodity, raw material, packaging, energy, transportation and other input costs the negative impacts of, and continuing uncertainties associated with the scope, severity and duration of the global COVID 19 pandemic and the substance and pace of the post pandemic economic recovery an inability to successfully integrate and manage our acquired businesses, brands or bottling operations or an inability realize a significant portion of the anticipated benefits of our joint ventures or strategic relationships failure by our third party service providers and business partners to satisfactorily fulfill their commitments and responsibilities an inability to renew collective bargaining agreements on satisfactory terms, or we or our bottling partners experience strikes, work stoppages, labor shortages or labor unrest obesity and other health related concerns evolving consumer product and shopping preferences product safety and quality concerns perceived negative health consequences of certain ingredients, such as non nutritive sweeteners and biotechnology derived substances, and of other substances present in our beverage products or packaging materials failure to digitalize the Coca Cola system damage to our brand image, corporate reputation and social license to operate from negative publicity, whether or not warranted, concerning product safety or quality, workplace and human rights, obesity or other issues an inability to successfully manage new product launches an inability to maintain good relationships with our bottling partners deterioration in our bottling partners’ financial condition an inability to successfully manage our refranchising activities increases in income tax rates, changes in income tax laws or the unfavorable resolution of tax matters, including the outcome of our ongoing tax dispute or any related disputes with the U.S. Internal Revenue Service ( IRS ) the possibility that the assumptions used to calculate our estimated aggregate incremental tax and interest liability related to the potential unfavorable outcome of the ongoing tax dispute with the IRS could significantly change increased or new indirect taxes changes in laws and regulations relating to beverage containers and packaging significant additional labeling or warning requirements or limitations on the marketing or sale of our products litigation or legal proceedings conducting business in markets with high risk legal compliance environments failure to adequately protect, or disputes relating to, trademarks, formulas and other intellectual property rights changes in, or failure to comply with, the laws and regulations applicable to our products or our business operations fluctuations in foreign currency exchange rates interest rate increases an inability to achieve our overall long term growth objectives default by or failure of one or more of our counterparty financial institutions impairment charges an inability to protect our information systems against service interruption, misappropriation of data or cybersecurity incidents failure to comply with privacy and data protection laws failure to achieve our sustainability goals and targets or accurately report our progress due to operational, financial, legal and other risks, many of which are outside our control and are dependent on the actions of our bottling partners and other third parties increasing concerns about the environmental impact of plastic bottles and other packaging materials water scarcity and poor quality increased demand for food products, decreased agricultural productivity and increased regulation of ingredient sourcing due diligence climate change and legal or regulatory responses thereto adverse weather conditions and other risks discussed in our filings with the Securities and Exchange Commission (the SEC ), including our Annual Report on Form 10 K for the year ended December 31, 2022, which filing is available from the SEC.
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"You should not place undue reliance on forward looking statements, which speak only as of the date they are made.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We undertake no obligation to publicly update or revise any forward looking statements.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Design: Ideas On Purpose, NYC. Content: Buzzword, Inc.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To respond to stakeholder interest and provide greater disclosure and transparency, we have prepared this Data Appendix.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"It provides additional financial and sustainability data, including performance data for our sustainability goals as well as other important topics.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Some data provided is for The Coca Cola Company, while some is for the Coca Cola system.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola FEMSA operates in Mexico and nine other countries in Central America and South America.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola Europacific Partners Coca Cola Europacific Partners is the second largest independent Coca Cola bottler by volume and the largest independent bottler by revenues, operating in 29 countries in Europe and the South Pacific serving a population of more than 600 million people.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola HBC AG (Coca Cola Hellenic) Coca Cola Hellenic is the third largest independent Coca Cola bottler by volume, operating in 29 countries across three continents serving a population of more than 715 million people.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola Icecek A.S. Coca Cola Icecek is one of the largest independent Coca Cola bottlers, with operations in 11 countries across Eurasia and the Middle East serving a population of more than 430 million people.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2017, Coca Cola West Co., Ltd. and Coca Cola East Japan Co., Ltd. integrated their businesses to establish Coca Cola Bottlers Japan, the largest Coca Cola bottler in Japan, serving a population of more than 100 million people.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company reports its financial results in accordance with accounting principles generally accepted in the United States ( GAAP or referred to herein as reported ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"However, management believes that certain non GAAP financial measures provide investors with additional meaningful financial information that should be considered when assessing our underlying business performance and trends.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Management also uses these non GAAP financial measures in making financial, operating, compensation and planning decisions and in evaluating the company’s performance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Non GAAP financial measures should be viewed in addition to, and not as an alternative for, the company’s reported results prepared in accordance with GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our non GAAP financial measures do not represent a comprehensive basis of accounting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For additional details regarding the reconciliation of GAAP and non GAAP financial measures below, see the company’s Current Reports on Form 8 K filed with the SEC on Feb. 14, 2023, Feb. 10, 2022, Feb. 10, 2021 and Jan. 30, 2020.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This information is also available in the Investors section of the company’s website, www.coca colacompany.com.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company reports its financial results in accordance with accounting principles generally accepted in the United States ( GAAP or referred to herein as reported ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"However, management believes that certain non GAAP financial measures provide investors with additional meaningful financial information that should be considered when assessing our underlying business performance and trends.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Management also uses these non GAAP financial measures in making financial, operating, compensation and planning decisions and in evaluating the company’s performance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Non GAAP financial measures should be viewed in addition to, and not as an alternative for, the company’s reported results prepared in accordance with GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our non GAAP financial measures do not represent a comprehensive basis of accounting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For additional details regarding the reconciliation of GAAP and non GAAP financial measures below, see the company’s Current Reports on Form 8 K filed with the SEC on Feb. 14, 2023, Feb. 10, 2022, Feb. 10, 2021 and Jan. 30, 2020.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This information is also available in the Investors section of the company’s website, www.coca colacompany.com.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Cash flow conversion ratio is calculated by dividing net cash provided by operating activities by net income attributable to shareowners of The Coca Cola Company.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The company reports its financial results in accordance with accounting principles generally accepted in the United States ( GAAP or referred to herein as reported ).
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"However, management believes that certain non GAAP financial measures provide investors with additional meaningful financial information that should be considered when assessing our underlying business performance and trends.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Management also uses these non GAAP financial measures in making financial, operating, compensation and planning decisions and in evaluating the company’s performance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Non GAAP financial measures should be viewed in addition to, and not as an alternative for, the company’s reported results prepared in accordance with GAAP.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our non GAAP financial measures do not represent a comprehensive basis of accounting.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"For additional details regarding the reconciliation of GAAP and non GAAP financial measures below, see the company’s Current Reports on Form 8 K filed with the SEC on Feb. 14, 2023, Feb. 10, 2022, Feb. 10, 2021 and Jan. 30, 2020.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This information is also available in the Investors section of the company’s website, www.coca colacompany.com.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Front of Package Labeling Provide transparent nutrition information, featuring calories on the front of all of our packages.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This is the focused scope of Primary Consumer Packaging (PET, Glass, Cans, Cartons).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
